,val_mcc,val_loss,best_val_mcc,learning_rate,loss,step,Unnamed: 6,i,filetype,seed,dataset,method,test_mcc,test_loss,test_step,val_acc,best_val_acc,test_acc,val_f1,val_acc_and_f1,Unnamed: 8,test_f1,test_acc_and_f1,val_pearson,val_spearmanr,val_corr,best_val_spearmanr,test_pearson,test_spearmanr,test_corr
4697,,0.411376,,9e-06,0.406009,324.0,,5,raw_log,47,STS-B,not_debiased,,,,,,,,,,,,0.906767,0.905821,0.906294,0.905821,,,
4698,,0.413585,,7e-06,0.289008,378.0,,6,raw_log,47,STS-B,not_debiased,,,,,,,,,,,,0.90555,0.904455,0.905002,0.905821,,,
4699,,0.412053,,4e-06,0.217154,432.0,,7,raw_log,47,STS-B,not_debiased,,,,,,,,,,,,0.908465,0.906867,0.907666,0.906867,,,
4700,,0.39525,,2e-06,0.231106,486.0,,8,raw_log,47,STS-B,not_debiased,,,,,,,,,,,,0.909464,0.907765,0.908614,0.907765,,,
4701,,0.400347,,0.0,0.223344,540.0,,9,raw_log,47,STS-B,not_debiased,,,,,,,,,,,,0.910157,0.908474,0.909316,0.908474,,,
4702,,,,,,,,0,test_last_log,47,STS-B,not_debiased,,0.4489,540.0,,,,,,,,,,,,,0.9043,0.8999,0.9021
4703,,,,,,,,0,test_best_log,47,STS-B,not_debiased,,0.4489,540.0,,,,,,,,,,,,,0.9043,0.8999,0.9021
4704,,0.559809,,2e-05,1.703552,54.0,,0,raw_log,4,STS-B,not_debiased,,,,,,,,,,,,0.871162,0.873476,0.872319,0.873476,,,
4705,,0.570559,,1.8e-05,0.768077,108.0,,1,raw_log,4,STS-B,not_debiased,,,,,,,,,,,,0.879128,0.88831,0.883719,0.88831,,,
4706,,0.487403,,1.6e-05,0.707233,162.0,,2,raw_log,4,STS-B,not_debiased,,,,,,,,,,,,0.889258,0.897159,0.893208,0.897159,,,
4707,,0.44411,,1.3e-05,0.440133,216.0,,3,raw_log,4,STS-B,not_debiased,,,,,,,,,,,,0.896589,0.898803,0.897696,0.898803,,,
4708,,0.418995,,1.1e-05,0.342572,270.0,,4,raw_log,4,STS-B,not_debiased,,,,,,,,,,,,0.903717,0.903217,0.903467,0.903217,,,
4709,,0.420459,,9e-06,0.341682,324.0,,5,raw_log,4,STS-B,not_debiased,,,,,,,,,,,,0.903229,0.904349,0.903789,0.904349,,,
4710,,0.418123,,7e-06,0.273543,378.0,,6,raw_log,4,STS-B,not_debiased,,,,,,,,,,,,0.905993,0.904289,0.905141,0.904349,,,
4711,,0.403048,,4e-06,0.177635,432.0,,7,raw_log,4,STS-B,not_debiased,,,,,,,,,,,,0.907209,0.905123,0.906166,0.905123,,,
4712,,0.421011,,2e-06,0.172401,486.0,,8,raw_log,4,STS-B,not_debiased,,,,,,,,,,,,0.906981,0.90513,0.906055,0.90513,,,
4713,,0.407851,,0.0,0.199045,540.0,,9,raw_log,4,STS-B,not_debiased,,,,,,,,,,,,0.907369,0.905186,0.906277,0.905186,,,
4714,,,,,,,,0,test_last_log,4,STS-B,not_debiased,,0.4623,540.0,,,,,,,,,,,,,0.8946,0.8905,0.8925
4715,,,,,,,,0,test_best_log,4,STS-B,not_debiased,,0.4623,540.0,,,,,,,,,,,,,0.8946,0.8905,0.8925
4716,,0.671084,,2e-05,3.327733,54.0,,0,raw_log,40,STS-B,not_debiased,,,,,,,,,,,,0.847686,0.844834,0.84626,0.844834,,,
4717,,0.612706,,1.8e-05,0.8304,108.0,,1,raw_log,40,STS-B,not_debiased,,,,,,,,,,,,0.875031,0.880296,0.877663,0.880296,,,
4718,,0.603575,,1.6e-05,0.666455,162.0,,2,raw_log,40,STS-B,not_debiased,,,,,,,,,,,,0.85821,0.848457,0.853334,0.880296,,,
4719,,0.46711,,1.3e-05,0.532892,216.0,,3,raw_log,40,STS-B,not_debiased,,,,,,,,,,,,0.893777,0.893028,0.893403,0.893028,,,
4720,,0.43697,,1.1e-05,0.374149,270.0,,4,raw_log,40,STS-B,not_debiased,,,,,,,,,,,,0.902488,0.902455,0.902471,0.902455,,,
4721,,0.414169,,9e-06,0.374994,324.0,,5,raw_log,40,STS-B,not_debiased,,,,,,,,,,,,0.907321,0.905819,0.90657,0.905819,,,
4722,,0.39348,,7e-06,0.319005,378.0,,6,raw_log,40,STS-B,not_debiased,,,,,,,,,,,,0.909687,0.90882,0.909254,0.90882,,,
4723,,0.385931,,4e-06,0.225787,432.0,,7,raw_log,40,STS-B,not_debiased,,,,,,,,,,,,0.910524,0.909494,0.910009,0.909494,,,
4724,,0.376912,,2e-06,0.213056,486.0,,8,raw_log,40,STS-B,not_debiased,,,,,,,,,,,,0.9124,0.910918,0.911659,0.910918,,,
4725,,0.380303,,0.0,0.199845,540.0,,9,raw_log,40,STS-B,not_debiased,,,,,,,,,,,,0.912207,0.911273,0.91174,0.911273,,,
4726,,,,,,,,0,test_last_log,40,STS-B,not_debiased,,0.4404,540.0,,,,,,,,,,,,,0.9007,0.8962,0.8985
4727,,,,,,,,0,test_best_log,40,STS-B,not_debiased,,0.4404,540.0,,,,,,,,,,,,,0.9007,0.8962,0.8985
4728,,1.190224,,2e-05,2.504665,54.0,,0,raw_log,14,STS-B,not_debiased,,,,,,,,,,,,0.783407,0.809388,0.796397,0.809388,,,
4729,,0.544114,,1.8e-05,1.123113,108.0,,1,raw_log,14,STS-B,not_debiased,,,,,,,,,,,,0.875446,0.885858,0.880652,0.885858,,,
4730,,0.499603,,1.6e-05,0.615356,162.0,,2,raw_log,14,STS-B,not_debiased,,,,,,,,,,,,0.885749,0.885996,0.885872,0.885996,,,
4731,,0.44643,,1.3e-05,0.467405,216.0,,3,raw_log,14,STS-B,not_debiased,,,,,,,,,,,,0.895864,0.895886,0.895875,0.895886,,,
4732,,0.420613,,1.1e-05,0.399428,270.0,,4,raw_log,14,STS-B,not_debiased,,,,,,,,,,,,0.899705,0.899695,0.8997,0.899695,,,
4733,,0.424384,,9e-06,0.357555,324.0,,5,raw_log,14,STS-B,not_debiased,,,,,,,,,,,,0.906494,0.903334,0.904914,0.903334,,,
4734,,0.391838,,7e-06,0.333587,378.0,,6,raw_log,14,STS-B,not_debiased,,,,,,,,,,,,0.908635,0.905662,0.907148,0.905662,,,
4735,,0.39737,,4e-06,0.220491,432.0,,7,raw_log,14,STS-B,not_debiased,,,,,,,,,,,,0.907403,0.905709,0.906556,0.905709,,,
4736,,0.397204,,2e-06,0.200846,486.0,,8,raw_log,14,STS-B,not_debiased,,,,,,,,,,,,0.908565,0.905837,0.907201,0.905837,,,
4737,,0.387156,,0.0,0.193674,540.0,,9,raw_log,14,STS-B,not_debiased,,,,,,,,,,,,0.90962,0.906316,0.907968,0.906316,,,
4738,,,,,,,,0,test_last_log,14,STS-B,not_debiased,,0.4395,540.0,,,,,,,,,,,,,0.9007,0.8951,0.8979
4739,,,,,,,,0,test_best_log,14,STS-B,not_debiased,,0.4395,540.0,,,,,,,,,,,,,0.9007,0.8951,0.8979
4740,,0.882703,,2e-05,3.177712,54.0,,0,raw_log,7,STS-B,not_debiased,,,,,,,,,,,,0.80967,0.831244,0.820457,0.831244,,,
4741,,0.763385,,1.8e-05,0.824058,108.0,,1,raw_log,7,STS-B,not_debiased,,,,,,,,,,,,0.848325,0.856137,0.852231,0.856137,,,
4742,,0.558294,,1.6e-05,0.774205,162.0,,2,raw_log,7,STS-B,not_debiased,,,,,,,,,,,,0.884506,0.882787,0.883647,0.882787,,,
4743,,0.454794,,1.3e-05,0.469174,216.0,,3,raw_log,7,STS-B,not_debiased,,,,,,,,,,,,0.896485,0.894321,0.895403,0.894321,,,
4744,,0.438778,,1.1e-05,0.383989,270.0,,4,raw_log,7,STS-B,not_debiased,,,,,,,,,,,,0.8988,0.89886,0.89883,0.89886,,,
4745,,0.418389,,9e-06,0.359822,324.0,,5,raw_log,7,STS-B,not_debiased,,,,,,,,,,,,0.902758,0.902431,0.902594,0.902431,,,
4746,,0.418658,,7e-06,0.339515,378.0,,6,raw_log,7,STS-B,not_debiased,,,,,,,,,,,,0.906093,0.904795,0.905444,0.904795,,,
4747,,0.423089,,4e-06,0.203605,432.0,,7,raw_log,7,STS-B,not_debiased,,,,,,,,,,,,0.907956,0.906759,0.907358,0.906759,,,
4748,,0.393119,,2e-06,0.211478,486.0,,8,raw_log,7,STS-B,not_debiased,,,,,,,,,,,,0.909338,0.908553,0.908945,0.908553,,,
4749,,0.387869,,0.0,0.202215,540.0,,9,raw_log,7,STS-B,not_debiased,,,,,,,,,,,,0.910384,0.908968,0.909676,0.908968,,,
4750,,,,,,,,0,test_last_log,7,STS-B,not_debiased,,0.4462,540.0,,,,,,,,,,,,,0.8997,0.8955,0.8976
4751,,,,,,,,0,test_best_log,7,STS-B,not_debiased,,0.4462,540.0,,,,,,,,,,,,,0.8997,0.8955,0.8976
4752,,0.864177,,2e-05,4.329182,54.0,,0,raw_log,32,STS-B,not_debiased,,,,,,,,,,,,0.823642,0.831449,0.827545,0.831449,,,
4753,,0.882989,,1.8e-05,1.261869,108.0,,1,raw_log,32,STS-B,not_debiased,,,,,,,,,,,,0.828053,0.834408,0.83123,0.834408,,,
4754,,0.521738,,1.6e-05,0.813175,162.0,,2,raw_log,32,STS-B,not_debiased,,,,,,,,,,,,0.87914,0.878727,0.878933,0.878727,,,
4755,,0.560853,,1.3e-05,0.599192,216.0,,3,raw_log,32,STS-B,not_debiased,,,,,,,,,,,,0.88858,0.884888,0.886734,0.884888,,,
4756,,0.476504,,1.1e-05,0.528858,270.0,,4,raw_log,32,STS-B,not_debiased,,,,,,,,,,,,0.888406,0.88685,0.887628,0.88685,,,
4757,,0.44359,,9e-06,0.459099,324.0,,5,raw_log,32,STS-B,not_debiased,,,,,,,,,,,,0.898254,0.896721,0.897487,0.896721,,,
4758,,0.423916,,7e-06,0.384365,378.0,,6,raw_log,32,STS-B,not_debiased,,,,,,,,,,,,0.902876,0.901149,0.902013,0.901149,,,
4759,,0.416909,,4e-06,0.28175,432.0,,7,raw_log,32,STS-B,not_debiased,,,,,,,,,,,,0.9046,0.904017,0.904308,0.904017,,,
4760,,0.417199,,2e-06,0.26532,486.0,,8,raw_log,32,STS-B,not_debiased,,,,,,,,,,,,0.905311,0.905121,0.905216,0.905121,,,
4761,,0.401924,,0.0,0.304405,540.0,,9,raw_log,32,STS-B,not_debiased,,,,,,,,,,,,0.906625,0.905168,0.905897,0.905168,,,
4762,,,,,,,,0,test_last_log,32,STS-B,not_debiased,,0.4786,540.0,,,,,,,,,,,,,0.8882,0.882,0.8851
4763,,,,,,,,0,test_best_log,32,STS-B,not_debiased,,0.4786,540.0,,,,,,,,,,,,,0.8882,0.882,0.8851
4764,,1.045117,,2e-05,3.425576,54.0,,0,raw_log,1,STS-B,not_debiased,,,,,,,,,,,,0.817779,0.822575,0.820177,0.822575,,,
4765,,0.52858,,1.8e-05,0.969844,108.0,,1,raw_log,1,STS-B,not_debiased,,,,,,,,,,,,0.880834,0.884883,0.882858,0.884883,,,
4766,,0.535416,,1.6e-05,0.632958,162.0,,2,raw_log,1,STS-B,not_debiased,,,,,,,,,,,,0.883336,0.884637,0.883986,0.884883,,,
4767,,0.449962,,1.3e-05,0.434946,216.0,,3,raw_log,1,STS-B,not_debiased,,,,,,,,,,,,0.89568,0.897254,0.896467,0.897254,,,
4768,,0.421404,,1.1e-05,0.37785,270.0,,4,raw_log,1,STS-B,not_debiased,,,,,,,,,,,,0.905245,0.904142,0.904694,0.904142,,,
4769,,0.412656,,9e-06,0.384211,324.0,,5,raw_log,1,STS-B,not_debiased,,,,,,,,,,,,0.906937,0.906585,0.906761,0.906585,,,
4770,,0.42067,,7e-06,0.305012,378.0,,6,raw_log,1,STS-B,not_debiased,,,,,,,,,,,,0.908354,0.904849,0.906601,0.906585,,,
4771,,0.39948,,4e-06,0.220946,432.0,,7,raw_log,1,STS-B,not_debiased,,,,,,,,,,,,0.90991,0.907039,0.908475,0.907039,,,
4772,,0.418256,,2e-06,0.194004,486.0,,8,raw_log,1,STS-B,not_debiased,,,,,,,,,,,,0.90862,0.907152,0.907886,0.907152,,,
4773,,0.404509,,0.0,0.194537,540.0,,9,raw_log,1,STS-B,not_debiased,,,,,,,,,,,,0.909115,0.907141,0.908128,0.907152,,,
4774,,,,,,,,0,test_last_log,1,STS-B,not_debiased,,0.4539,540.0,,,,,,,,,,,,,0.8976,0.8919,0.8947
4775,,,,,,,,0,test_best_log,1,STS-B,not_debiased,,0.4539,540.0,,,,,,,,,,,,,0.8976,0.8918,0.8947
4776,,1.395292,,2e-05,4.072978,54.0,,0,raw_log,15,STS-B,not_debiased,,,,,,,,,,,,0.684513,0.625074,0.654793,0.625074,,,
4777,,0.589824,,1.8e-05,1.235344,108.0,,1,raw_log,15,STS-B,not_debiased,,,,,,,,,,,,0.870322,0.869807,0.870064,0.869807,,,
4778,,0.568812,,1.6e-05,1.141552,162.0,,2,raw_log,15,STS-B,not_debiased,,,,,,,,,,,,0.8782,0.882633,0.880417,0.882633,,,
4779,,0.585531,,1.3e-05,0.651116,216.0,,3,raw_log,15,STS-B,not_debiased,,,,,,,,,,,,0.880337,0.880102,0.88022,0.882633,,,
4780,,0.475685,,1.1e-05,0.521826,270.0,,4,raw_log,15,STS-B,not_debiased,,,,,,,,,,,,0.894927,0.893381,0.894154,0.893381,,,
4781,,0.472103,,9e-06,0.487294,324.0,,5,raw_log,15,STS-B,not_debiased,,,,,,,,,,,,0.89799,0.898161,0.898075,0.898161,,,
4782,,0.422485,,7e-06,0.359824,378.0,,6,raw_log,15,STS-B,not_debiased,,,,,,,,,,,,0.903976,0.902234,0.903105,0.902234,,,
4783,,0.444006,,4e-06,0.243952,432.0,,7,raw_log,15,STS-B,not_debiased,,,,,,,,,,,,0.899761,0.901699,0.90073,0.902234,,,
4784,,0.417131,,2e-06,0.258713,486.0,,8,raw_log,15,STS-B,not_debiased,,,,,,,,,,,,0.90368,0.901484,0.902582,0.902234,,,
4785,,0.416866,,0.0,0.234772,540.0,,9,raw_log,15,STS-B,not_debiased,,,,,,,,,,,,0.903695,0.901607,0.902651,0.902234,,,
4786,,,,,,,,0,test_last_log,15,STS-B,not_debiased,,0.453,540.0,,,,,,,,,,,,,0.895,0.8903,0.8926
4787,,,,,,,,0,test_best_log,15,STS-B,not_debiased,,0.4524,540.0,,,,,,,,,,,,,0.8951,0.8904,0.8928
4788,,0.787677,,2e-05,2.141465,54.0,,0,raw_log,18,STS-B,not_debiased,,,,,,,,,,,,0.820606,0.841085,0.830845,0.841085,,,
4789,,0.546121,,1.8e-05,0.86336,108.0,,1,raw_log,18,STS-B,not_debiased,,,,,,,,,,,,0.873707,0.882589,0.878148,0.882589,,,
4790,,0.589368,,1.6e-05,0.664356,162.0,,2,raw_log,18,STS-B,not_debiased,,,,,,,,,,,,0.873865,0.887584,0.880724,0.887584,,,
4791,,0.460563,,1.3e-05,0.481898,216.0,,3,raw_log,18,STS-B,not_debiased,,,,,,,,,,,,0.893566,0.898033,0.8958,0.898033,,,
4792,,0.445574,,1.1e-05,0.429858,270.0,,4,raw_log,18,STS-B,not_debiased,,,,,,,,,,,,0.896395,0.899242,0.897818,0.899242,,,
4793,,0.432859,,9e-06,0.378692,324.0,,5,raw_log,18,STS-B,not_debiased,,,,,,,,,,,,0.900068,0.89683,0.898449,0.899242,,,
4794,,0.433314,,7e-06,0.328717,378.0,,6,raw_log,18,STS-B,not_debiased,,,,,,,,,,,,0.904024,0.90457,0.904297,0.90457,,,
4795,,0.41226,,4e-06,0.231825,432.0,,7,raw_log,18,STS-B,not_debiased,,,,,,,,,,,,0.903915,0.902521,0.903218,0.90457,,,
4796,,0.426099,,2e-06,0.208941,486.0,,8,raw_log,18,STS-B,not_debiased,,,,,,,,,,,,0.90193,0.90313,0.90253,0.90457,,,
4797,,0.419757,,0.0,0.22179,540.0,,9,raw_log,18,STS-B,not_debiased,,,,,,,,,,,,0.904078,0.903472,0.903775,0.90457,,,
4798,,,,,,,,0,test_last_log,18,STS-B,not_debiased,,0.4498,540.0,,,,,,,,,,,,,0.8972,0.8934,0.8953
4799,,,,,,,,0,test_best_log,18,STS-B,not_debiased,,0.4499,540.0,,,,,,,,,,,,,0.8972,0.8934,0.8953
4800,,0.814322,,2e-05,2.877848,54.0,,0,raw_log,31,STS-B,not_debiased,,,,,,,,,,,,0.831478,0.846511,0.838994,0.846511,,,
4801,,0.557139,,1.8e-05,0.885041,108.0,,1,raw_log,31,STS-B,not_debiased,,,,,,,,,,,,0.870773,0.875885,0.873329,0.875885,,,
4802,,0.534748,,1.6e-05,0.647576,162.0,,2,raw_log,31,STS-B,not_debiased,,,,,,,,,,,,0.892446,0.896994,0.89472,0.896994,,,
4803,,0.445462,,1.3e-05,0.489586,216.0,,3,raw_log,31,STS-B,not_debiased,,,,,,,,,,,,0.899333,0.90159,0.900462,0.90159,,,
4804,,0.432795,,1.1e-05,0.366524,270.0,,4,raw_log,31,STS-B,not_debiased,,,,,,,,,,,,0.898864,0.89931,0.899087,0.90159,,,
4805,,0.413519,,9e-06,0.385133,324.0,,5,raw_log,31,STS-B,not_debiased,,,,,,,,,,,,0.904156,0.904044,0.9041,0.904044,,,
4806,,0.406204,,7e-06,0.33738,378.0,,6,raw_log,31,STS-B,not_debiased,,,,,,,,,,,,0.904501,0.906731,0.905616,0.906731,,,
4807,,0.404142,,4e-06,0.223817,432.0,,7,raw_log,31,STS-B,not_debiased,,,,,,,,,,,,0.906517,0.907978,0.907247,0.907978,,,
4808,,0.39504,,2e-06,0.225628,486.0,,8,raw_log,31,STS-B,not_debiased,,,,,,,,,,,,0.908621,0.908771,0.908696,0.908771,,,
4809,,0.389861,,0.0,0.216714,540.0,,9,raw_log,31,STS-B,not_debiased,,,,,,,,,,,,0.90957,0.909563,0.909567,0.909563,,,
4810,,,,,,,,0,test_last_log,31,STS-B,not_debiased,,0.4589,540.0,,,,,,,,,,,,,0.8966,0.8904,0.8935
4811,,,,,,,,0,test_best_log,31,STS-B,not_debiased,,0.4589,540.0,,,,,,,,,,,,,0.8966,0.8904,0.8935
4812,,2.53984,,2e-05,2.362436,54.0,,0,raw_log,19,STS-B,not_debiased,,,,,,,,,,,,-0.027894,-0.191932,-0.109913,-0.191932,,,
4813,,2.302408,,1.8e-05,2.210609,108.0,,1,raw_log,19,STS-B,not_debiased,,,,,,,,,,,,,,,-0.191932,,,
4814,,2.259617,,1.6e-05,2.269707,162.0,,2,raw_log,19,STS-B,not_debiased,,,,,,,,,,,,,,,-0.191932,,,
4815,,2.306992,,1.3e-05,2.180586,216.0,,3,raw_log,19,STS-B,not_debiased,,,,,,,,,,,,0.031058,0.033456,0.032257,0.033456,,,
4816,,2.239603,,1.1e-05,2.157152,270.0,,4,raw_log,19,STS-B,not_debiased,,,,,,,,,,,,,,,0.033456,,,
4817,,2.310207,,9e-06,2.260383,324.0,,5,raw_log,19,STS-B,not_debiased,,,,,,,,,,,,,,,0.033456,,,
4818,,2.244424,,7e-06,2.19168,378.0,,6,raw_log,19,STS-B,not_debiased,,,,,,,,,,,,,,,0.033456,,,
4819,,2.29782,,4e-06,2.10262,432.0,,7,raw_log,19,STS-B,not_debiased,,,,,,,,,,,,,,,0.033456,,,
4820,,2.305504,,2e-06,2.253703,486.0,,8,raw_log,19,STS-B,not_debiased,,,,,,,,,,,,,,,0.033456,,,
4821,,2.278732,,0.0,2.191476,540.0,,9,raw_log,19,STS-B,not_debiased,,,,,,,,,,,,,,,0.033456,,,
4822,,,,,,,,0,test_last_log,19,STS-B,not_debiased,,2.2852,540.0,,,,,,,,,,,,,,,
4823,,,,,,,,0,test_best_log,19,STS-B,not_debiased,,2.2852,540.0,,,,,,,,,,,,,,,
4824,,0.69747,,2e-05,4.858495,54.0,,0,raw_log,43,STS-B,not_debiased,,,,,,,,,,,,0.849301,0.858678,0.85399,0.858678,,,
4825,,0.594242,,1.8e-05,0.764514,108.0,,1,raw_log,43,STS-B,not_debiased,,,,,,,,,,,,0.873734,0.880791,0.877262,0.880791,,,
4826,,0.473694,,1.6e-05,0.806173,162.0,,2,raw_log,43,STS-B,not_debiased,,,,,,,,,,,,0.890492,0.890861,0.890676,0.890861,,,
4827,,0.473708,,1.3e-05,0.481991,216.0,,3,raw_log,43,STS-B,not_debiased,,,,,,,,,,,,0.890901,0.891884,0.891393,0.891884,,,
4828,,0.460627,,1.1e-05,0.412276,270.0,,4,raw_log,43,STS-B,not_debiased,,,,,,,,,,,,0.902398,0.903788,0.903093,0.903788,,,
4829,,0.429731,,9e-06,0.339222,324.0,,5,raw_log,43,STS-B,not_debiased,,,,,,,,,,,,0.90476,0.905113,0.904936,0.905113,,,
4830,,0.44575,,7e-06,0.324466,378.0,,6,raw_log,43,STS-B,not_debiased,,,,,,,,,,,,0.898392,0.897164,0.897778,0.905113,,,
4831,,0.394543,,4e-06,0.231766,432.0,,7,raw_log,43,STS-B,not_debiased,,,,,,,,,,,,0.909412,0.908331,0.908871,0.908331,,,
4832,,0.413028,,2e-06,0.210141,486.0,,8,raw_log,43,STS-B,not_debiased,,,,,,,,,,,,0.910558,0.90951,0.910034,0.90951,,,
4833,,0.401305,,0.0,0.199217,540.0,,9,raw_log,43,STS-B,not_debiased,,,,,,,,,,,,0.910614,0.909589,0.910101,0.909589,,,
4834,,,,,,,,0,test_last_log,43,STS-B,not_debiased,,0.4601,540.0,,,,,,,,,,,,,0.8987,0.8932,0.896
4835,,,,,,,,0,test_best_log,43,STS-B,not_debiased,,0.4601,540.0,,,,,,,,,,,,,0.8987,0.8932,0.896
4836,,2.143465,,2e-05,3.27128,54.0,,0,raw_log,2,STS-B,not_debiased,,,,,,,,,,,,0.234629,0.251611,0.24312,0.251611,,,
4837,,2.24688,,1.8e-05,2.207544,108.0,,1,raw_log,2,STS-B,not_debiased,,,,,,,,,,,,,,,0.251611,,,
4838,,2.433119,,1.6e-05,2.209873,162.0,,2,raw_log,2,STS-B,not_debiased,,,,,,,,,,,,,,,0.251611,,,
4839,,2.343311,,1.3e-05,2.183315,216.0,,3,raw_log,2,STS-B,not_debiased,,,,,,,,,,,,,,,0.251611,,,
4840,,2.359204,,1.1e-05,2.171866,270.0,,4,raw_log,2,STS-B,not_debiased,,,,,,,,,,,,,,,0.251611,,,
4841,,2.22478,,9e-06,2.288916,324.0,,5,raw_log,2,STS-B,not_debiased,,,,,,,,,,,,,,,0.251611,,,
4842,,2.273118,,7e-06,2.134327,378.0,,6,raw_log,2,STS-B,not_debiased,,,,,,,,,,,,,,,0.251611,,,
4843,,2.308632,,4e-06,2.164921,432.0,,7,raw_log,2,STS-B,not_debiased,,,,,,,,,,,,,,,0.251611,,,
4844,,2.262256,,2e-06,2.218296,486.0,,8,raw_log,2,STS-B,not_debiased,,,,,,,,,,,,,,,0.251611,,,
4845,,2.243207,,0.0,2.201201,540.0,,9,raw_log,2,STS-B,not_debiased,,,,,,,,,,,,,,,0.251611,,,
4846,,,,,,,,0,test_last_log,2,STS-B,not_debiased,,2.2567,540.0,,,,,,,,,,,,,,,
4847,,,,,,,,0,test_best_log,2,STS-B,not_debiased,,2.2567,540.0,,,,,,,,,,,,,,,
4848,,2.22528,,2e-05,5.524001,54.0,,0,raw_log,11,STS-B,not_debiased,,,,,,,,,,,,-0.20802,-0.188463,-0.198242,-0.188463,,,
4849,,1.069975,,1.8e-05,2.150395,108.0,,1,raw_log,11,STS-B,not_debiased,,,,,,,,,,,,0.725924,0.53719,0.631557,0.53719,,,
4850,,0.607294,,1.6e-05,1.119417,162.0,,2,raw_log,11,STS-B,not_debiased,,,,,,,,,,,,0.858695,0.861868,0.860281,0.861868,,,
4851,,0.503176,,1.3e-05,0.698153,216.0,,3,raw_log,11,STS-B,not_debiased,,,,,,,,,,,,0.882619,0.880324,0.881471,0.880324,,,
4852,,0.544546,,1.1e-05,0.567651,270.0,,4,raw_log,11,STS-B,not_debiased,,,,,,,,,,,,0.879474,0.882744,0.881109,0.882744,,,
4853,,0.483646,,9e-06,0.570815,324.0,,5,raw_log,11,STS-B,not_debiased,,,,,,,,,,,,0.891721,0.890069,0.890895,0.890069,,,
4854,,0.46568,,7e-06,0.467082,378.0,,6,raw_log,11,STS-B,not_debiased,,,,,,,,,,,,0.89183,0.89183,0.89183,0.89183,,,
4855,,0.458276,,4e-06,0.327706,432.0,,7,raw_log,11,STS-B,not_debiased,,,,,,,,,,,,0.895972,0.896239,0.896105,0.896239,,,
4856,,0.508622,,2e-06,0.314645,486.0,,8,raw_log,11,STS-B,not_debiased,,,,,,,,,,,,0.888543,0.894033,0.891288,0.896239,,,
4857,,0.471886,,0.0,0.306693,540.0,,9,raw_log,11,STS-B,not_debiased,,,,,,,,,,,,0.893707,0.893964,0.893836,0.896239,,,
4858,,,,,,,,0,test_last_log,11,STS-B,not_debiased,,0.4713,540.0,,,,,,,,,,,,,0.8911,0.8879,0.8895
4859,,,,,,,,0,test_best_log,11,STS-B,not_debiased,,0.4709,540.0,,,,,,,,,,,,,0.8911,0.8879,0.8895
4860,,1.123724,,2e-05,3.637117,54.0,,0,raw_log,22,STS-B,not_debiased,,,,,,,,,,,,0.823183,0.822192,0.822688,0.822192,,,
4861,,0.796578,,1.8e-05,1.402585,108.0,,1,raw_log,22,STS-B,not_debiased,,,,,,,,,,,,0.841129,0.849154,0.845142,0.849154,,,
4862,,0.639028,,1.6e-05,0.841972,162.0,,2,raw_log,22,STS-B,not_debiased,,,,,,,,,,,,0.858588,0.864955,0.861772,0.864955,,,
4863,,0.567585,,1.3e-05,0.587059,216.0,,3,raw_log,22,STS-B,not_debiased,,,,,,,,,,,,0.871648,0.88175,0.876699,0.88175,,,
4864,,0.560881,,1.1e-05,0.515592,270.0,,4,raw_log,22,STS-B,not_debiased,,,,,,,,,,,,0.877223,0.879998,0.878611,0.88175,,,
4865,,0.498442,,9e-06,0.456329,324.0,,5,raw_log,22,STS-B,not_debiased,,,,,,,,,,,,0.891015,0.891805,0.89141,0.891805,,,
4866,,0.467156,,7e-06,0.413461,378.0,,6,raw_log,22,STS-B,not_debiased,,,,,,,,,,,,0.894551,0.896187,0.895369,0.896187,,,
4867,,0.457153,,4e-06,0.289216,432.0,,7,raw_log,22,STS-B,not_debiased,,,,,,,,,,,,0.895735,0.896028,0.895881,0.896187,,,
4868,,0.455012,,2e-06,0.268443,486.0,,8,raw_log,22,STS-B,not_debiased,,,,,,,,,,,,0.894521,0.895343,0.894932,0.896187,,,
4869,,0.441229,,0.0,0.271107,540.0,,9,raw_log,22,STS-B,not_debiased,,,,,,,,,,,,0.896949,0.896378,0.896664,0.896378,,,
4870,,,,,,,,0,test_last_log,22,STS-B,not_debiased,,0.4832,540.0,,,,,,,,,,,,,0.8887,0.8862,0.8874
4871,,,,,,,,0,test_best_log,22,STS-B,not_debiased,,0.4832,540.0,,,,,,,,,,,,,0.8887,0.8862,0.8874
4872,,1.001175,,2e-05,3.022723,54.0,,0,raw_log,6,STS-B,not_debiased,,,,,,,,,,,,0.795246,0.833007,0.814126,0.833007,,,
4873,,0.689832,,1.8e-05,0.947228,108.0,,1,raw_log,6,STS-B,not_debiased,,,,,,,,,,,,0.853044,0.879008,0.866026,0.879008,,,
4874,,0.570754,,1.6e-05,0.695416,162.0,,2,raw_log,6,STS-B,not_debiased,,,,,,,,,,,,0.863945,0.870058,0.867002,0.879008,,,
4875,,0.495917,,1.3e-05,0.582333,216.0,,3,raw_log,6,STS-B,not_debiased,,,,,,,,,,,,0.883917,0.884615,0.884266,0.884615,,,
4876,,0.438208,,1.1e-05,0.403802,270.0,,4,raw_log,6,STS-B,not_debiased,,,,,,,,,,,,0.897298,0.895526,0.896412,0.895526,,,
4877,,0.442342,,9e-06,0.470959,324.0,,5,raw_log,6,STS-B,not_debiased,,,,,,,,,,,,0.896102,0.897615,0.896859,0.897615,,,
